# bjd	phase	raw_flux	raw_err	corr_flux	corr_err	dtr_flux	dtr_err
55054.56474	0.16437016	1.001411	0.000318	1.019649	0.000333	1.000758	0.000317
55054.56542	0.16438674	1.000484	0.000318	1.018686	0.000333	0.999832	0.000318
55054.5661	0.16440332	1.000366	0.000318	1.018564	0.000334	0.999713	0.000318
55054.56678	0.1644199	1.000675	0.000318	1.018885	0.000334	1.000022	0.000318
55054.56746	0.16443648	1.000465	0.000319	1.018667	0.000334	0.999812	0.000318
55054.56814	0.16445306	1.000281	0.000319	1.018476	0.000335	0.999628	0.000319
55054.56882	0.16446965	1.001016	0.000319	1.01924	0.000335	1.000362	0.000319
55054.5695	0.16448623	1.001446	0.00032	1.019686	0.000335	1.000792	0.000319
55054.57019	0.16450281	1.000006	0.00032	1.018191	0.000335	0.999353	0.00032
55054.57087	0.16451939	1.000426	0.00032	1.018627	0.000336	0.999772	0.00032
55054.57155	0.16453597	1.000365	0.00032	1.018563	0.000336	0.999711	0.00032
55054.57223	0.16455255	1.000329	0.000321	1.018527	0.000336	0.999675	0.000321
55054.57291	0.16456913	1.000578	0.000321	1.018786	0.000336	0.999924	0.000321
55054.57359	0.16458571	1.000593	0.000321	1.018801	0.000337	0.999939	0.000321
55054.57427	0.16460229	1.000435	0.000322	1.018638	0.000337	0.999781	0.000321
55054.57495	0.16461888	1.000619	0.000322	1.018828	0.000337	0.999964	0.000322
55054.57563	0.16463546	1.00033	0.000321	1.018529	0.000337	0.999675	0.000321
55054.57632	0.16465204	1.000161	0.000321	1.018353	0.000336	0.999506	0.000321
55054.577	0.16466862	1.000518	0.000321	1.018724	0.000336	0.999863	0.00032
55054.57768	0.1646852	1.000213	0.00032	1.018408	0.000336	0.999558	0.00032
55054.57836	0.16470178	1.000078	0.00032	1.018268	0.000335	0.999423	0.00032
55054.57904	0.16471836	1.000422	0.000319	1.018626	0.000335	0.999767	0.000319
55054.57972	0.16473495	1.000717	0.000319	1.018932	0.000334	1.000061	0.000319
55054.5804	0.16475153	1.000991	0.000319	1.019217	0.000334	1.000335	0.000318
55054.58108	0.16476811	1.000585	0.000318	1.018796	0.000333	0.999929	0.000318
55054.58176	0.16478469	1.001186	0.000318	1.019421	0.000333	1.000529	0.000317
55054.58245	0.16480127	1.000968	0.000317	1.019195	0.000333	1.000311	0.000317
55054.58313	0.16481785	1.000951	0.000317	1.019178	0.000332	1.000294	0.000317
55054.58381	0.16483443	1.000787	0.000316	1.019008	0.000332	1.00013	0.000316
55054.58449	0.16485101	1.000341	0.000316	1.018545	0.000331	0.999684	0.000316
55054.58517	0.1648676	1.000664	0.000316	1.018882	0.000331	1.000007	0.000315
55054.58585	0.16488418	1.000847	0.000315	1.019072	0.00033	1.00019	0.000315
55054.58653	0.16490076	1.00071	0.000315	1.01893	0.00033	1.000053	0.000315
55054.58721	0.16491734	1.000358	0.000314	1.018565	0.00033	0.999701	0.000314
55054.58789	0.16493392	1.000846	0.000314	1.019073	0.000329	1.000188	0.000314
55054.58858	0.1649505	1.000013	0.000313	1.018208	0.000329	0.999356	0.000313
55054.58926	0.16496708	1.00063	0.000313	1.01885	0.000328	0.999972	0.000313
55054.58994	0.16498366	1.001037	0.000313	1.019274	0.000328	1.000379	0.000312
55054.59062	0.16500025	1.000593	0.000312	1.018813	0.000327	0.999935	0.000312
55054.5913	0.16501683	1.000162	0.000312	1.018365	0.000327	0.999504	0.000312
55054.59198	0.16503341	1.000599	0.000312	1.018821	0.000327	0.999941	0.000312
55054.59266	0.16504999	1.000661	0.000312	1.018886	0.000328	1.000002	0.000312
55054.59334	0.16506657	1.000585	0.000312	1.018807	0.000328	0.999926	0.000312
55054.59402	0.16508315	1.000868	0.000312	1.019101	0.000328	1.000209	0.000312
55054.59471	0.16509973	1.000716	0.000313	1.018944	0.000328	1.000057	0.000312
55054.59539	0.16511632	1.000353	0.000313	1.018567	0.000328	0.999694	0.000313
55054.59607	0.1651329	1.001086	0.000313	1.019329	0.000329	1.000426	0.000313
55054.59675	0.16514948	1.000646	0.000313	1.018873	0.000329	0.999986	0.000313
55054.59743	0.16516606	1.000612	0.000313	1.018837	0.000329	0.999952	0.000313
55054.59811	0.16518264	1.00062	0.000314	1.018846	0.000329	0.99996	0.000313
55054.59879	0.16519922	1.000697	0.000314	1.018927	0.000329	1.000037	0.000314
55054.59947	0.1652158	1.000612	0.000314	1.018838	0.00033	0.999952	0.000314
55054.60015	0.16523238	1.000546	0.000314	1.01877	0.00033	0.999886	0.000314
55054.60084	0.16524896	1.000512	0.000314	1.018735	0.00033	0.999852	0.000314
55054.60152	0.16526555	1.000125	0.000314	1.018332	0.00033	0.999465	0.000314
55054.6022	0.16528213	1.000786	0.000315	1.019019	0.000331	1.000125	0.000314
55054.60288	0.16529871	1.000792	0.000315	1.019025	0.000331	1.000131	0.000315
55054.60356	0.16531529	1.000447	0.000315	1.018666	0.000331	0.999786	0.000315
55054.60424	0.16533187	1.000708	0.000315	1.018937	0.000331	1.000047	0.000315
55054.60492	0.16534845	1.000605	0.000315	1.018829	0.000331	0.999944	0.000315
55054.6056	0.16536503	1.00103	0.000316	1.019271	0.000332	1.000368	0.000315
55054.60629	0.16538162	1.000314	0.000316	1.018526	0.000332	0.999653	0.000316
55054.60697	0.1653982	1.000384	0.000316	1.018597	0.000332	0.999722	0.000316
55054.60765	0.16541478	1.000352	0.000316	1.018563	0.000332	0.99969	0.000316
55054.60833	0.16543136	1.000611	0.000316	1.018831	0.000331	0.999949	0.000315
55054.60901	0.16544794	1.000347	0.000319	1.018556	0.000335	0.999685	0.000318
55054.60969	0.16546452	1.000437	0.000318	1.018648	0.000334	0.999775	0.000318
55054.61037	0.16548111	1.00054	0.000318	1.018754	0.000334	0.999877	0.000318
55054.61105	0.16549768	1.000301	0.000318	1.018504	0.000334	0.999639	0.000318
55054.61173	0.16551426	1.000252	0.000318	1.018452	0.000334	0.999589	0.000317
55054.61242	0.16553085	1.000999	0.000317	1.019227	0.000333	1.000336	0.000317
55054.6131	0.16554743	1.000361	0.000317	1.018563	0.000333	0.999698	0.000317
55054.61378	0.16556401	1.000625	0.000317	1.018836	0.000333	0.999962	0.000317
55054.61446	0.16558059	1.000526	0.000317	1.018731	0.000332	0.999863	0.000316
55054.61514	0.16559717	1.000623	0.000316	1.018831	0.000332	0.999959	0.000316
55054.61582	0.16561375	1.000749	0.000316	1.01896	0.000332	1.000085	0.000316
55054.6165	0.16563033	1.00091	0.000316	1.019127	0.000332	1.000246	0.000316
55054.61718	0.16564692	1.000292	0.000316	1.018483	0.000331	0.999628	0.000315
55054.61786	0.1656635	1.000603	0.000315	1.018805	0.000331	0.999939	0.000315
55054.61855	0.16568008	1.001095	0.000315	1.019315	0.000331	1.00043	0.000315
55054.61923	0.16569666	1.000896	0.000315	1.019107	0.00033	1.000231	0.000315
55054.61991	0.16571324	1.000994	0.000315	1.019207	0.00033	1.000329	0.000314
55054.62059	0.16572982	1.000461	0.000314	1.018652	0.00033	0.999796	0.000314
55054.62127	0.16574641	1.000694	0.000314	1.018894	0.00033	1.000029	0.000314
55054.62195	0.16576298	1.000093	0.000314	1.018269	0.000329	0.999428	0.000314
55054.62263	0.16577957	1.000269	0.000314	1.018451	0.000329	0.999604	0.000313
55054.62331	0.16579615	1.000262	0.000313	1.018443	0.000329	0.999597	0.000313
55054.62399	0.16581273	1.000413	0.000313	1.0186	0.000328	0.999748	0.000313
55054.62468	0.16582931	1.00017	0.000313	1.018346	0.000328	0.999505	0.000313
55054.62536	0.16584589	1.001018	0.000313	1.019227	0.000328	1.000352	0.000313
55054.62604	0.16586247	1.000752	0.000313	1.01895	0.000328	1.000086	0.000313
55054.62672	0.16587905	1.000275	0.000313	1.018454	0.000328	0.999609	0.000313
55054.6274	0.16589564	1.000961	0.000313	1.019168	0.000328	1.000294	0.000313
55054.62808	0.16591222	1.000866	0.000313	1.01907	0.000329	1.000199	0.000313
55054.62876	0.1659288	1.000653	0.000314	1.018848	0.000329	0.999986	0.000313
55054.62944	0.16594538	1.000789	0.000314	1.01899	0.000329	1.000122	0.000314
55054.63012	0.16596196	0.999897	0.000314	1.018064	0.000329	0.999231	0.000314
55054.63081	0.16597854	1.000941	0.000314	1.019149	0.000329	1.000274	0.000314
55054.63149	0.16599512	1.000613	0.000314	1.018809	0.000329	0.999946	0.000314
55054.63217	0.16601171	1.000303	0.000314	1.018487	0.00033	0.999636	0.000314
55054.63285	0.16602828	1.00038	0.000315	1.018569	0.00033	0.999713	0.000314
55054.63353	0.16604486	1.000838	0.000315	1.019045	0.00033	1.00017	0.000315
55054.63421	0.16606145	1.000948	0.000315	1.01916	0.00033	1.00028	0.000315
55054.63489	0.16607803	1.000719	0.000315	1.018924	0.00033	1.000051	0.000315
55054.63557	0.16609461	1.000892	0.000315	1.019105	0.00033	1.000224	0.000315
55054.63625	0.16611119	0.999879	0.000315	1.018053	0.000331	0.999211	0.000315
55054.63694	0.16612777	1.000836	0.000316	1.019048	0.000331	1.000167	0.000315
55054.63762	0.16614435	1.000627	0.000316	1.018833	0.000331	0.999958	0.000316
55054.6383	0.16616094	1.000826	0.000316	1.01904	0.000331	1.000157	0.000316
55054.63898	0.16617752	1.000827	0.000316	1.019042	0.000331	1.000158	0.000316
55054.63966	0.1661941	1.001132	0.000316	1.019361	0.000332	1.000463	0.000316
55054.64034	0.16621068	1.000892	0.000316	1.019112	0.000332	1.000223	0.000316
55054.64102	0.16622726	1.000751	0.000317	1.018967	0.000332	1.000082	0.000316
55054.6417	0.16624384	1.000816	0.000317	1.019035	0.000332	1.000146	0.000317
55054.64238	0.16626042	1.000214	0.000317	1.018411	0.000332	0.999545	0.000317
55054.64307	0.16627701	1.000354	0.000317	1.018558	0.000332	0.999684	0.000317
55054.64375	0.16629359	1.000665	0.000317	1.018882	0.000332	0.999995	0.000317
55054.64443	0.16631017	1.000604	0.000317	1.018819	0.000332	0.999934	0.000317
55054.64511	0.16632675	1.000818	0.000317	1.019043	0.000333	1.000148	0.000317
55054.64579	0.16634333	1.001186	0.000317	1.019425	0.000333	1.000515	0.000317
55054.64647	0.16635991	1.000387	0.000317	1.018595	0.000333	0.999717	0.000317
55054.64715	0.16637649	1.000727	0.000317	1.01895	0.000333	1.000056	0.000317
55054.64783	0.16639308	1.00035	0.000317	1.018559	0.000333	0.999679	0.000317
55054.64851	0.16640966	1.000515	0.000317	1.01873	0.000333	0.999844	0.000317
55054.6492	0.16642624	1.000623	0.000318	1.018843	0.000333	0.999952	0.000317
55054.64988	0.16644282	1.000491	0.000318	1.018706	0.000333	0.99982	0.000317
55054.65056	0.1664594	1.000633	0.000318	1.018854	0.000333	0.999962	0.000317
55054.65124	0.16647598	1.001005	0.000318	1.01924	0.000333	1.000333	0.000318
55054.65192	0.16649256	1.000767	0.000318	1.018994	0.000333	1.000095	0.000318
55054.6526	0.16650914	1.000847	0.000318	1.019077	0.000334	1.000175	0.000318
55054.65328	0.16652572	1.00011	0.000318	1.018311	0.000334	0.999438	0.000318
55054.65396	0.16654231	1.000645	0.000318	1.018867	0.000334	0.999973	0.000318
55054.65464	0.16655889	1.001174	0.000318	1.019416	0.000334	1.000501	0.000318
55054.65533	0.16657547	1.000737	0.000318	1.018962	0.000334	1.000065	0.000318
55054.65601	0.16659205	1.000592	0.000318	1.018811	0.000334	0.99992	0.000318
55054.65669	0.16660863	1.000008	0.000318	1.018205	0.000334	0.999336	0.000318
55054.65737	0.16662521	1.00026	0.000318	1.018466	0.000334	0.999587	0.000318
55054.65805	0.16664179	1.000474	0.000319	1.018688	0.000334	0.999801	0.000318
55054.65873	0.16665837	1.000356	0.000318	1.018566	0.000334	0.999683	0.000318
55054.65941	0.16667496	1.000754	0.000318	1.018979	0.000334	1.000081	0.000318
55054.66009	0.16669154	1.000398	0.000318	1.018609	0.000334	0.999725	0.000318
55054.66077	0.16670812	1.000129	0.000318	1.01833	0.000334	0.999456	0.000318
55054.66146	0.1667247	1.000114	0.000318	1.018314	0.000334	0.999441	0.000318
55054.66214	0.16674128	1.000957	0.000318	1.019188	0.000334	1.000283	0.000318
55054.66282	0.16675786	1.000693	0.000318	1.018915	0.000334	1.000019	0.000318
55054.6635	0.16677444	1.001136	0.000318	1.019375	0.000334	1.000462	0.000318
55054.66418	0.16679102	0.999704	0.000318	1.017887	0.000334	0.99903	0.000318
55054.66486	0.16680761	1.000505	0.000318	1.018719	0.000334	0.999831	0.000318
55054.66554	0.16682419	1.00056	0.000318	1.018776	0.000334	0.999886	0.000318
55054.66622	0.16684077	1.001287	0.000318	1.019531	0.000334	1.000612	0.000318
55054.6669	0.16685735	1.000303	0.000318	1.018509	0.000334	0.999628	0.000318
55054.66759	0.16687393	1.000467	0.000318	1.018679	0.000334	0.999792	0.000317
55054.66827	0.16689051	1.000961	0.000318	1.019192	0.000333	1.000286	0.000317
55054.66895	0.16690709	1.000856	0.000318	1.019084	0.000333	1.000181	0.000317
55054.66963	0.16692368	1.000728	0.000318	1.01895	0.000333	1.000053	0.000317
55054.67031	0.16694026	1.000922	0.000317	1.019152	0.000333	1.000246	0.000317
55054.67099	0.16695684	1.000992	0.000317	1.019225	0.000333	1.000316	0.000317
55054.67167	0.16697342	1.000707	0.000317	1.018929	0.000333	1.000031	0.000317
55054.67235	0.16699	1.000584	0.000317	1.018801	0.000333	0.999908	0.000317
55054.67303	0.16700658	1.000667	0.000317	1.018888	0.000333	0.999991	0.000317
55054.67372	0.16702316	1.000578	0.000317	1.018796	0.000333	0.999902	0.000317
55054.6744	0.16703974	1.000532	0.000317	1.018748	0.000333	0.999856	0.000317
55054.67508	0.16705632	1.000245	0.000317	1.01845	0.000333	0.999569	0.000317
55054.67576	0.16707291	1.000472	0.000317	1.018686	0.000333	0.999795	0.000317
55054.67644	0.16708949	1.000656	0.000317	1.018878	0.000333	0.999979	0.000317
55054.67712	0.16710607	1.000545	0.000317	1.018762	0.000333	0.999868	0.000317
55054.6778	0.16712265	1.000604	0.000317	1.018823	0.000333	0.999927	0.000317
55054.67848	0.16713923	1.000519	0.000317	1.018735	0.000333	0.999842	0.000317
55054.67916	0.16715581	1.000852	0.000317	1.019081	0.000332	1.000174	0.000317
55054.67985	0.16717239	1.000802	0.000317	1.019029	0.000332	1.000124	0.000317
55054.68053	0.16718898	1.001332	0.000317	1.01958	0.000332	1.000654	0.000316
55054.68121	0.16720556	1.000513	0.000317	1.018729	0.000332	0.999835	0.000316
55054.68189	0.16722214	1.001364	0.000317	1.019613	0.000332	1.000685	0.000316
55054.68257	0.16723872	1.0011	0.000317	1.019338	0.000332	1.000422	0.000316
55054.68325	0.1672553	1.00076	0.000317	1.018985	0.000332	1.000082	0.000316
55054.68393	0.16727188	1.000407	0.000316	1.018617	0.000332	0.999729	0.000316
55054.68461	0.16728846	1.00018	0.000316	1.018382	0.000332	0.999502	0.000316
55054.68529	0.16730504	1.000534	0.000316	1.018749	0.000332	0.999855	0.000316
55054.68598	0.16732162	1.001075	0.000316	1.01931	0.000332	1.000396	0.000316
55054.68666	0.16733821	1.000848	0.000316	1.019074	0.000332	1.000169	0.000316
55054.68734	0.16735479	1.000561	0.000316	1.018776	0.000332	0.999882	0.000316
55054.68802	0.16737137	1.00017	0.000316	1.018369	0.000332	0.999491	0.000316
55054.6887	0.16738795	1.000615	0.000316	1.01883	0.000331	0.999936	0.000316
55054.68938	0.16740453	1.000318	0.000316	1.018521	0.000331	0.999639	0.000316
55054.69006	0.16742111	1.000599	0.000316	1.018811	0.000331	0.999919	0.000316
55054.69074	0.16743769	1.000809	0.000316	1.019029	0.000331	1.000129	0.000316
55054.69142	0.16745428	1.000832	0.000316	1.019052	0.000331	1.000152	0.000316
55054.69211	0.16747086	1.000391	0.000316	1.018593	0.000331	0.999711	0.000316
55054.69279	0.16748744	1.000387	0.000316	1.018588	0.000331	0.999707	0.000316
55054.69347	0.16750402	1.000986	0.000316	1.019209	0.000331	1.000305	0.000315
55054.69415	0.1675206	1.00031	0.000316	1.018505	0.00033	0.99963	0.000315
55054.69483	0.16753718	0.999882	0.000315	1.018059	0.00033	0.999201	0.000315
55054.69551	0.16755376	1.000226	0.000315	1.018416	0.00033	0.999545	0.000315
55054.69619	0.16757034	1.000454	0.000315	1.018652	0.00033	0.999773	0.000315
55054.69687	0.16758693	1.000303	0.000315	1.018494	0.00033	0.999622	0.000315
55054.69755	0.16760351	1.000324	0.000315	1.018514	0.00033	0.999643	0.000315
55054.69824	0.16762009	1.000579	0.000315	1.018779	0.00033	0.999898	0.000315
55054.69892	0.16763667	1.000074	0.000315	1.018254	0.000329	0.999393	0.000315
55054.6996	0.16765325	1.000176	0.000315	1.018358	0.000329	0.999495	0.000315
55054.70028	0.16766983	1.000478	0.000315	1.018672	0.000329	0.999796	0.000314
55054.70096	0.16768641	1.000511	0.000315	1.018706	0.000329	0.999829	0.000314
55054.70164	0.16770299	1.000399	0.000314	1.018588	0.000329	0.999717	0.000314
55054.70232	0.16771958	1.000327	0.000314	1.018513	0.000329	0.999645	0.000314
55054.703	0.16773616	1.000422	0.000314	1.018612	0.000329	0.99974	0.000314
55054.70369	0.16775274	1.000406	0.000314	1.018595	0.000329	0.999724	0.000314
55054.70437	0.16776932	1.000571	0.000314	1.018766	0.000328	0.999888	0.000314
55054.70505	0.1677859	1.000794	0.000314	1.018997	0.000328	1.000111	0.000314
55054.70573	0.16780248	1.000869	0.000314	1.019076	0.000328	1.000186	0.000314
55054.70641	0.16781906	1.00037	0.000314	1.018558	0.000328	0.999687	0.000314
55054.70709	0.16783565	1.000459	0.000314	1.018651	0.000328	0.999776	0.000314
55054.70777	0.16785223	1.000407	0.000314	1.018597	0.000328	0.999724	0.000314
55054.70845	0.16786881	1.000917	0.000314	1.019128	0.000328	1.000233	0.000314
55054.70913	0.16788539	1.000835	0.000314	1.019043	0.000328	1.000151	0.000314
55054.70982	0.16790197	1.000881	0.000314	1.019092	0.000328	1.000197	0.000314
55054.7105	0.16791855	1.001351	0.000314	1.019581	0.000328	1.000666	0.000314
55054.71118	0.16793513	1.00056	0.000314	1.01876	0.000329	0.999876	0.000314
55054.71186	0.16795171	0.999997	0.000314	1.018177	0.000329	0.999313	0.000314
55054.71254	0.16796829	1.000495	0.000314	1.018696	0.000329	0.999811	0.000314
55054.71322	0.16798488	1	0.000314	1.018183	0.000329	0.999316	0.000314
55054.7139	0.16800146	1.000954	0.000315	1.019175	0.000329	1.000269	0.000314
55054.71458	0.16801804	1.000502	0.000315	1.018708	0.000329	0.999817	0.000314
55054.71526	0.16803462	1.000553	0.000315	1.018762	0.000329	0.999868	0.000315
55054.71595	0.1680512	1.000851	0.000315	1.019074	0.000329	1.000166	0.000315
55054.71663	0.16806778	1.000553	0.000315	1.018765	0.000329	0.999868	0.000315
55054.71731	0.16808436	1.000657	0.000315	1.018875	0.000329	0.999972	0.000315
55054.71799	0.16810095	1.000872	0.000315	1.0191	0.00033	1.000186	0.000315
55054.71867	0.16811753	1.000858	0.000315	1.019087	0.00033	1.000172	0.000315
55054.71935	0.16813411	1.000717	0.000315	1.018942	0.00033	1.000031	0.000315
55054.72003	0.16815069	1.000337	0.000315	1.018548	0.00033	0.999651	0.000315
55054.72071	0.16816727	1.000604	0.000315	1.018828	0.00033	0.999918	0.000315
55054.72139	0.16818385	1.001852	0.000316	1.020126	0.00033	1.001165	0.000315
55054.72208	0.16820043	1.003882	0.000316	1.022235	0.00033	1.003193	0.000315
55054.72276	0.16821701	1.005317	0.000316	1.023727	0.00033	1.004627	0.000315
55054.72344	0.16823359	1.004539	0.000316	1.02292	0.00033	1.00385	0.000316
55054.72412	0.16825018	1.004373	0.000316	1.022748	0.00033	1.003684	0.000316
55054.7248	0.16826676	1.00349	0.000316	1.021832	0.000331	1.002801	0.000316
55054.72548	0.16828334	1.003887	0.000316	1.022244	0.000331	1.003198	0.000315
55054.72616	0.16829992	1.003383	0.000316	1.021721	0.000331	1.002694	0.000315
55054.72684	0.1683165	1.002955	0.000316	1.021278	0.000331	1.002266	0.000315
55054.72752	0.16833308	1.002381	0.000316	1.020681	0.000331	1.001692	0.000315
55054.72821	0.16834966	1.003145	0.000316	1.021475	0.000331	1.002456	0.000315
55054.72889	0.16836625	1.002279	0.000316	1.020575	0.000331	1.00159	0.000315
55054.72957	0.16838283	1.002318	0.000316	1.020615	0.000331	1.001629	0.000315
55054.73025	0.16839941	1.001818	0.000316	1.020094	0.000331	1.001129	0.000315
55054.73093	0.16841599	1.002465	0.000315	1.020766	0.000331	1.001776	0.000315
55054.73161	0.16843257	1.001544	0.000315	1.019808	0.000331	1.000855	0.000315
55054.73229	0.16844915	1.001559	0.000315	1.019822	0.000331	1.00087	0.000315
55054.73297	0.16846573	1.002416	0.000315	1.020711	0.000331	1.001726	0.000315
55054.73365	0.16848231	1.001437	0.000315	1.019693	0.000331	1.000748	0.000315
55054.73434	0.16849889	1.001633	0.000315	1.019895	0.000331	1.000943	0.000315
55054.73502	0.16851548	1.001231	0.000315	1.019476	0.000331	1.000542	0.000315
55054.7357	0.16853206	1.001617	0.000315	1.019875	0.000331	1.000927	0.000315
55054.73638	0.16854864	1.000973	0.000315	1.019204	0.000331	1.000283	0.000315
55054.73706	0.16856522	1.001156	0.000315	1.019393	0.000331	1.000466	0.000315
55054.73774	0.1685818	1.001437	0.000315	1.019682	0.000331	1.000747	0.000315
55054.73842	0.16859838	1.001323	0.000315	1.019562	0.000331	1.000633	0.000315
55054.7391	0.16861496	1.001221	0.000315	1.019453	0.00033	1.000531	0.000315
55054.73978	0.16863155	1.00138	0.000315	1.019617	0.00033	1.000689	0.000315
55054.74047	0.16864813	1.001155	0.000315	1.019381	0.000331	1.000464	0.000315
55054.74115	0.16866471	1.000946	0.000315	1.019162	0.000331	1.000255	0.000315
55054.74183	0.16868129	1.000517	0.000315	1.018714	0.000331	0.999827	0.000315
55054.74251	0.16869787	1.000938	0.000315	1.019149	0.000331	1.000247	0.000315
55054.74319	0.16871445	1.001454	0.000316	1.019683	0.000331	1.000763	0.000315
55054.74387	0.16873103	1.001121	0.000316	1.019335	0.000331	1.00043	0.000315
55054.74455	0.16874761	1.00121	0.000316	1.019425	0.000331	1.000519	0.000315
55054.74523	0.1687642	1.000942	0.000316	1.019145	0.000331	1.000251	0.000316
55054.74591	0.16878078	1.001197	0.000316	1.019409	0.000331	1.000505	0.000316
55054.7466	0.16879736	1.000816	0.000316	1.019011	0.000331	1.000124	0.000316
55054.74728	0.16881394	1.000465	0.000316	1.018644	0.000331	0.999774	0.000316
55054.74796	0.16883052	1.000589	0.000316	1.018771	0.000332	0.999897	0.000316
55054.74864	0.1688471	1.000611	0.000316	1.018792	0.000332	0.999919	0.000316
55054.74932	0.16886368	1.000439	0.000316	1.018613	0.000332	0.999747	0.000316
55054.75	0.16888026	1.001033	0.000316	1.019228	0.000332	1.000341	0.000316
55054.75068	0.16889685	1.00098	0.000316	1.019172	0.000332	1.000287	0.000316
55054.75136	0.16891343	1.001007	0.000316	1.019198	0.000332	1.000314	0.000316
55054.75204	0.16893001	1.000793	0.000317	1.018975	0.000332	1.0001	0.000316
55054.75273	0.16894659	1.000316	0.000317	1.018479	0.000332	0.999624	0.000316
55054.75341	0.16896317	1.000901	0.000317	1.019086	0.000332	1.000208	0.000316
55054.75409	0.16897975	1.001148	0.000317	1.019342	0.000332	1.000455	0.000317
55054.75477	0.16899633	1.000851	0.000317	1.019032	0.000332	1.000158	0.000317
55054.75545	0.16901291	1.001367	0.000317	1.019568	0.000332	1.000673	0.000317
55054.75613	0.16902949	1.000812	0.000317	1.018991	0.000332	1.000119	0.000317
55054.75681	0.16904608	1.001328	0.000317	1.019527	0.000332	1.000634	0.000317
55054.75749	0.16906266	1.001491	0.000317	1.019696	0.000332	1.000797	0.000317
55054.75817	0.16907924	1.000405	0.000317	1.018568	0.000333	0.999711	0.000317
55054.75886	0.16909582	1.000694	0.000317	1.018867	0.000333	1	0.000317
55054.75954	0.1691124	1.00039	0.000317	1.018551	0.000333	0.999696	0.000317
55054.76022	0.16912898	1.001245	0.000317	1.01944	0.000333	1.00055	0.000317
55054.7609	0.16914556	1.000311	0.000317	1.01847	0.000333	0.999617	0.000317
55054.76158	0.16916215	1.000613	0.000317	1.018784	0.000333	0.999919	0.000317
55054.76226	0.16917873	1.000356	0.000317	1.018518	0.000333	0.999662	0.000317
55054.76294	0.16919531	1.000726	0.000317	1.018902	0.000333	1.000031	0.000317
55054.76362	0.16921189	1.00139	0.000317	1.019592	0.000333	1.000695	0.000317
55054.7643	0.16922847	1.000721	0.000317	1.018899	0.000333	1.000026	0.000317
55054.76499	0.16924505	1.000457	0.000318	1.018625	0.000333	0.999762	0.000317
55054.76567	0.16926163	1.000764	0.000318	1.018945	0.000333	1.000069	0.000317
55054.76635	0.16927822	1.000394	0.000318	1.018561	0.000333	0.999699	0.000317
55054.76703	0.1692948	1.001007	0.000318	1.019198	0.000333	1.000311	0.000317
55054.76771	0.16931138	1.00087	0.000318	1.019057	0.000333	1.000174	0.000317
55054.76839	0.16932796	1.001071	0.000318	1.019267	0.000333	1.000375	0.000317
55054.76907	0.16934454	1.000828	0.000318	1.019015	0.000333	1.000132	0.000318
55054.76975	0.16936112	1.000722	0.000318	1.018907	0.000333	1.000026	0.000318
55054.77043	0.16937771	1.001113	0.000318	1.019314	0.000333	1.000416	0.000318
55054.77112	0.16939428	1.00072	0.000318	1.018907	0.000333	1.000024	0.000318
55054.7718	0.16941086	1.000632	0.000318	1.018817	0.000333	0.999935	0.000318
55054.77248	0.16942745	1.000877	0.000318	1.019073	0.000333	1.00018	0.000318
55054.77316	0.16944403	1.000634	0.000318	1.018822	0.000333	0.999937	0.000317
55054.77384	0.16946061	1.000784	0.000317	1.018979	0.000333	1.000087	0.000317
55054.77452	0.16947719	1.001074	0.000317	1.019282	0.000332	1.000377	0.000317
55054.7752	0.16949377	1.000896	0.000317	1.019099	0.000332	1.000199	0.000317
55054.77588	0.16951035	1.001075	0.000317	1.019286	0.000332	1.000377	0.000316
55054.77656	0.16952693	1.000364	0.000316	1.018549	0.000331	0.999667	0.000316
55054.77725	0.16954352	1.0004	0.000316	1.018588	0.000331	0.999703	0.000316
55054.77793	0.1695601	1.000267	0.000316	1.018452	0.000331	0.99957	0.000316
55054.77861	0.16957668	1.000996	0.000316	1.01921	0.000331	1.000298	0.000315
55054.77929	0.16959326	1.000485	0.000315	1.01868	0.00033	0.999787	0.000315
55054.77997	0.16960984	1.001303	0.000315	1.019531	0.00033	1.000604	0.000315
55054.78065	0.16962642	1.000644	0.000315	1.018849	0.00033	0.999946	0.000314
55054.78133	0.169643	1.001137	0.000314	1.019362	0.00033	1.000438	0.000314
55054.78201	0.16965958	1.000297	0.000314	1.018491	0.000329	0.999599	0.000314
55054.78269	0.16967616	1.000662	0.000314	1.018871	0.000329	0.999963	0.000314
55054.78338	0.16969275	1.000357	0.000314	1.018555	0.000329	0.999658	0.000313
55054.78406	0.16970933	1.000723	0.000313	1.018936	0.000328	1.000024	0.000313
55054.78474	0.16972591	1.000934	0.000313	1.019157	0.000328	1.000235	0.000313
55054.78542	0.16974249	1.000731	0.000313	1.018947	0.000328	1.000032	0.000313
55054.7861	0.16975907	1.000853	0.000313	1.019074	0.000328	1.000153	0.000312
55054.78678	0.16977565	1.001119	0.000312	1.019351	0.000327	1.000419	0.000312
55054.78746	0.16979223	1.001365	0.000312	1.019607	0.000327	1.000665	0.000312
55054.78814	0.16980882	1.000685	0.000312	1.018902	0.000327	0.999985	0.000312
55054.78882	0.1698254	1.000411	0.000311	1.018618	0.000327	0.999711	0.000311
55054.78951	0.16984198	1.000831	0.000312	1.019053	0.000327	1.000131	0.000311
55054.79019	0.16985856	1.001014	0.000312	1.019244	0.000327	1.000314	0.000312
